year,month,country,product,units,sales
2026,4,France,Road-250 Red,2,8708.19
2026,4,France,Road-350-W Yellow,4,12395.31
2026,4,France,Road-550-W Yellow,6,9047.92
2026,4,Germany,Mountain-200 Silver,2,12263.17
2026,4,Germany,Road-150 Red,9,40805.02
2026,4,Germany,Road-250 Black,6,21935.00
2026,4,Germany,Road-250 Red,1,9292.86
2026,4,Germany,Road-350-W Yellow,3,7172.22
2026,4,Germany,Road-550-W Yellow,1,2065.38
2026,4,Germany,Road-750 Black,2,2009.08
2026,4,United Kingdom,Mountain-200 Black,1,9596.03
2026,4,United Kingdom,Mountain-200 Silver,1,5154.66
2026,4,United Kingdom,Mountain-400-W Silver,1,1625.47
2026,4,United Kingdom,Mountain-500 Black,4,2237.39
2026,4,United Kingdom,Mountain-500 Silver,0,1185.74
2026,4,United Kingdom,Road-150 Red,3,16461.58
2026,4,United Kingdom,Road-250 Black,2,10594.61
2026,4,United Kingdom,Road-250 Red,3,9377.68
2026,4,United Kingdom,Road-350-W Yellow,5,14338.04
2026,4,United Kingdom,Road-550-W Yellow,0,2238.95
2026,4,United Kingdom,Road-750 Black,25,15440.05
2026,4,United States,Mountain-200 Black,19,37059.48
2026,4,United States,Mountain-200 Silver,9,20055.82
2026,4,United States,Mountain-400-W Silver,2,2744.90
2026,4,United States,Road-150 Red,17,54559.25
2026,4,United States,Road-250 Black,2,10811.03
2026,4,United States,Road-250 Red,1,4172.90
2026,4,United States,Road-350-W Yellow,7,12765.33
2026,4,United States,Road-550-W Yellow,20,23460.90
2026,4,United States,Road-650 Black,0,1757.63
2026,4,United States,Road-750 Black,18,9345.33
2026,5,Australia,Mountain-200 Black,39,71982.33
2026,5,Australia,Mountain-200 Silver,24,56222.35
2026,5,Australia,Mountain-400-W Silver,8,6324.53
2026,5,Australia,Mountain-500 Black,2,1773.23
2026,5,Australia,Mountain-500 Silver,4,2978.67
2026,5,Australia,Road-150 Red,12,37296.97
2026,5,Australia,Road-250 Black,16,44903.71
2026,5,Australia,Road-250 Red,4,13531.10
2026,5,Australia,Road-350-W Yellow,20,38976.60
2026,5,Australia,Road-550-W Yellow,37,29309.23
2026,5,Australia,Road-650 Black,0,1412.87
2026,5,Australia,Road-750 Black,19,11132.84
2026,5,Canada,Mountain-200 Black,1,11777.91
2026,5,Canada,Mountain-500 Black,0,1199.91
2026,5,Canada,Road-150 Red,1,7737.22
2026,5,Canada,Road-250 Red,0,5090.67
2026,5,Canada,Road-650 Red,3,5497.62
2026,5,Canada,Road-750 Black,11,7634.41
2026,5,France,Mountain-200 Black,6,18314.49
2026,5,France,Mountain-200 Silver,1,9804.67
2026,5,France,Mountain-400-W Silver,1,1661.39
2026,5,France,Road-150 Red,10,47686.99
2026,5,France,Road-250 Black,6,13282.97
2026,5,France,Road-250 Red,1,11247.07
2026,5,France,Road-350-W Yellow,2,4021.21
2026,5,France,Road-650 Black,0,1406.00
2026,5,France,Road-750 Black,3,3253.75
2026,5,Germany,Road-150 Red,0,7787.12
2026,5,Germany,Road-250 Black,6,21957.40
2026,5,Germany,Road-250 Red,5,24735.87
2026,5,Germany,Road-550-W Yellow,0,2000.77
2026,5,Germany,Road-650 Black,0,1837.19
2026,5,Germany,Road-650 Red,7,7558.03
2026,5,Germany,Road-750 Black,0,2383.51
2026,5,United Kingdom,Mountain-200 Black,3,14844.05
2026,5,United Kingdom,Mountain-200 Silver,5,14519.40
2026,5,United Kingdom,Mountain-400-W Silver,0,1283.52
2026,5,United Kingdom,Mountain-500 Silver,0,1173.32
2026,5,United Kingdom,Road-150 Red,4,17038.60
2026,5,United Kingdom,Road-250 Black,3,14176.99
2026,5,United Kingdom,Road-250 Red,1,11877.77
2026,5,United Kingdom,Road-350-W Yellow,4,8882.75
2026,5,United Kingdom,Road-550-W Yellow,5,7696.15
2026,5,United Kingdom,Road-750 Black,16,9079.27
2026,5,United States,Mountain-100 Black,0,5653.61
2026,5,United States,Mountain-200 Black,7,26690.12
2026,5,United States,Mountain-200 Silver,16,32460.74
2026,5,United States,Mountain-400-W Silver,2,3117.39
2026,5,United States,Mountain-500 Black,1,1255.85
2026,5,United States,Road-150 Red,17,60769.24
2026,5,United States,Road-250 Black,5,19518.28
2026,5,United States,Road-350-W Yellow,4,14434.64
2026,5,United States,Road-550-W Yellow,11,13837.37
2026,5,United States,Road-650 Red,6,6329.39
2026,5,United States,Road-750 Black,9,5205.86
2026,6,Australia,Mountain-200 Black,1,9443.06
2026,6,Australia,Mountain-200 Silver,0,4125.27
2026,6,Australia,Mountain-400-W Silver,0,1225.55
2026,6,Australia,Road-150 Red,10,46617.60
2026,6,Australia,Road-250 Black,26,46065.70
2026,6,Australia,Road-250 Red,1,4529.30
2026,6,Australia,Road-350-W Yellow,0,3316.12
2026,6,Australia,Road-550-W Yellow,25,27490.14
2026,6,Australia,Road-650 Black,2,2735.46
2026,6,Australia,Road-650 Red,17,12364.92
2026,6,Australia,Road-750 Black,20,11519.54
2026,6,Canada,Mountain-200 Silver,0,5806.45
2026,6,Canada,Mountain-500 Black,1,1228.45
2026,6,Canada,Road-250 Red,2,4965.68
2026,6,Canada,Road-550-W Yellow,2,4152.12
2026,6,Canada,Road-650 Red,4,5605.44
2026,6,France,Mountain-200 Silver,1,4797.29
2026,6,France,Road-150 Red,0,6513.48
2026,6,France,Road-250 Red,2,8813.64
2026,6,France,Road-350-W Yellow,9,17371.17
2026,6,France,Road-550-W Yellow,10,10620.13
2026,6,France,Road-650 Black,2,2729.94
2026,6,Germany,Mountain-200 Black,7,18735.44
2026,6,Germany,Mountain-200 Silver,8,22002.62
2026,6,Germany,Mountain-400-W Silver,1,1522.58
2026,6,Germany,Road-150 Red,4,21423.08
2026,6,Germany,Road-250 Black,4,13383.25
2026,6,Germany,Road-250 Red,0,4689.69
2026,6,Germany,Road-350-W Yellow,4,8795.49
2026,6,Germany,Road-550-W Yellow,3,4032.20
2026,6,Germany,Road-650 Black,0,1719.87
2026,6,Germany,Road-650 Red,3,3426.01
2026,6,Germany,Road-750 Black,2,2257.79
2026,6,United Kingdom,Mountain-200 Black,3,15562.52
2026,6,United Kingdom,Mountain-200 Silver,3,9188.94
2026,6,United Kingdom,Road-150 Red,5,19873.06
2026,6,United Kingdom,Road-250 Black,0,5434.80
2026,6,United Kingdom,Road-250 Red,5,16699.92
2026,6,United Kingdom,Road-350-W Yellow,3,8629.49
2026,6,United Kingdom,Road-550-W Yellow,5,8145.55
2026,6,United Kingdom,Road-650 Black,1,3062.48
2026,6,United Kingdom,Road-650 Red,1,1594.59
2026,6,United Kingdom,Road-750 Black,12,6706.82
2026,6,United States,Mountain-200 Black,21,50944.91
2026,6,United States,Mountain-200 Silver,21,43136.19
2026,6,United States,Mountain-400-W Silver,0,1737.32
2026,6,United States,Mountain-500 Black,1,1122.08
2026,6,United States,Mountain-500 Silver,0,1156.27
2026,6,United States,Road-150 Red,17,48595.84
2026,6,United States,Road-250 Black,5,19665.97
2026,6,United States,Road-250 Red,13,26957.33
2026,6,United States,Road-350-W Yellow,2,6444.96
2026,6,United States,Road-550-W Yellow,8,11477.02
2026,6,United States,Road-650 Black,3,2945.21
2026,6,United States,Road-650 Red,9,9950.03
2026,6,United States,Road-750 Black,5,3042.37
2026,7,Australia,Mountain-100 Black,4,18261.37
2026,7,Australia,Mountain-200 Black,23,49241.11
2026,7,Australia,Mountain-200 Silver,18,37174.33
2026,7,Australia,Mountain-400-W Silver,8,7510.25
2026,7,Australia,Mountain-500 Black,0,2045.94
2026,7,Australia,Mountain-500 Silver,6,3705.93
2026,7,Australia,Road-150 Red,26,87620.43
2026,7,Australia,Road-250 Black,20,45067.06
2026,7,Australia,Road-250 Red,7,20088.64
2026,7,Australia,Road-350-W Yellow,32,50807.42
2026,7,Australia,Road-550-W Yellow,26,36328.94
2026,7,Australia,Road-750 Black,28,14295.55
2026,7,Canada,Mountain-200 Black,8,19946.41
2026,7,Canada,Mountain-200 Silver,1,4969.98
2026,7,Canada,Mountain-500 Black,0,1357.52
2026,7,Canada,Road-150 Red,1,8170.48
2026,7,Canada,Road-250 Red,2,12469.51
2026,7,Canada,Road-350-W Yellow,0,3706.81
2026,7,Canada,Road-550-W Yellow,0,2379.71
2026,7,Canada,Road-750 Black,8,5990.24
2026,7,France,Mountain-200 Black,9,24340.65
2026,7,France,Mountain-200 Silver,8,21286.14
2026,7,France,Road-150 Red,23,69581.34
2026,7,France,Road-250 Black,12,28882.82
2026,7,France,Road-250 Red,7,20892.09
2026,7,France,Road-350-W Yellow,4,10383.00
2026,7,France,Road-550-W Yellow,9,11656.32
2026,7,France,Road-750 Black,2,1859.06
2026,7,Germany,Mountain-200 Black,5,13897.17
2026,7,Germany,Mountain-200 Silver,8,25355.96
2026,7,Germany,Road-150 Red,3,21629.59
2026,7,Germany,Road-250 Black,6,20650.23
2026,7,Germany,Road-250 Red,10,28597.59
2026,7,Germany,Road-350-W Yellow,2,8582.37
2026,7,Germany,Road-550-W Yellow,7,11070.03
2026,7,Germany,Road-650 Black,1,1698.53
2026,7,Germany,Road-650 Red,4,4728.72
2026,7,Germany,Road-750 Black,1,1004.72
2026,7,United Kingdom,Mountain-200 Black,13,31101.94
2026,7,United Kingdom,Mountain-200 Silver,7,22503.85
2026,7,United Kingdom,Mountain-400-W Silver,5,4987.84
2026,7,United Kingdom,Road-150 Red,5,21471.13
2026,7,United Kingdom,Road-250 Black,3,15307.14
2026,7,United Kingdom,Road-250 Red,4,18062.90
2026,7,United Kingdom,Road-350-W Yellow,14,26701.38
2026,7,United Kingdom,Road-550-W Yellow,8,12448.93
2026,7,United Kingdom,Road-650 Black,5,4850.47
2026,7,United Kingdom,Road-650 Red,1,1435.56
2026,7,United Kingdom,Road-750 Black,4,3407.93
2026,7,United States,Mountain-100 Black,0,6610.73
2026,7,United States,Mountain-100 Silver,0,6208.23
2026,7,United States,Mountain-200 Black,27,65690.13
2026,7,United States,Mountain-200 Silver,26,41481.32
2026,7,United States,Mountain-400-W Silver,8,8316.41
2026,7,United States,Mountain-500 Black,6,4800.02
2026,7,United States,Mountain-500 Silver,0,1182.54
2026,7,United States,Road-150 Red,20,83598.88
2026,7,United States,Road-250 Black,8,18324.26
2026,7,United States,Road-250 Red,4,17617.59
2026,7,United States,Road-350-W Yellow,5,9026.01
2026,7,United States,Road-550-W Yellow,25,27673.08
2026,7,United States,Road-650 Black,6,6454.65
2026,7,United States,Road-650 Red,2,3034.86
2026,7,United States,Road-750 Black,24,14277.72
2026,8,Australia,Mountain-100 Silver,1,5140.91
2026,8,Australia,Mountain-200 Black,14,26963.58
2026,8,Australia,Mountain-200 Silver,18,47175.11
2026,8,Australia,Mountain-400-W Silver,2,3256.29
2026,8,Australia,Mountain-500 Silver,2,1874.37
2026,8,Australia,Road-150 Red,6,27262.62
2026,8,Australia,Road-250 Black,12,30543.46
2026,8,Australia,Road-250 Red,0,2462.13
2026,8,Australia,Road-350-W Yellow,14,28934.34
2026,8,Australia,Road-550-W Yellow,5,6630.77
2026,8,Australia,Road-750 Black,10,4880.38
2026,8,Canada,Mountain-200 Silver,0,6028.25
2026,8,Canada,Mountain-500 Black,0,622.56
2026,8,Canada,Mountain-500 Silver,1,677.23
2026,8,Canada,Road-150 Red,0,3463.28
2026,8,Canada,Road-250 Red,1,4993.82
2026,8,Canada,Road-750 Black,0,561.33
2026,8,France,Mountain-100 Black,0,3645.20
2026,8,France,Mountain-200 Black,2,4443.39
2026,8,France,Mountain-200 Silver,3,6739.21
2026,8,France,Mountain-400-W Silver,0,806.24
2026,8,France,Road-150 Red,1,7377.54
2026,8,France,Road-250 Black,2,8308.98
2026,8,France,Road-250 Red,4,12881.43
2026,8,France,Road-350-W Yellow,0,1925.85
2026,8,France,Road-550-W Yellow,0,1107.53
2026,8,France,Road-750 Black,0,943.86
2026,8,Germany,Mountain-200 Black,2,7828.90
2026,8,Germany,Road-150 Red,0,6913.75
2026,8,Germany,Road-250 Black,1,8830.06
2026,8,Germany,Road-250 Red,3,8069.87
2026,8,Germany,Road-350-W Yellow,4,7988.16
2026,8,Germany,Road-550-W Yellow,0,3600.88
2026,8,Germany,Road-650 Black,0,807.03
2026,8,United Kingdom,Mountain-200 Black,0,4426.56
2026,8,United Kingdom,Mountain-200 Silver,5,13193.09
2026,8,United Kingdom,Mountain-400-W Silver,2,1491.36
2026,8,United Kingdom,Mountain-500 Silver,0,622.62
2026,8,United Kingdom,Road-150 Red,3,10806.84
2026,8,United Kingdom,Road-250 Black,0,2628.39
2026,8,United Kingdom,Road-250 Red,0,6130.52
2026,8,United Kingdom,Road-350-W Yellow,6,12965.93
2026,8,United Kingdom,Road-550-W Yellow,1,4134.31
2026,8,United Kingdom,Road-650 Black,0,1650.00
2026,8,United Kingdom,Road-750 Black,6,3408.38
2026,8,United States,Mountain-100 Black,0,3886.13
2026,8,United States,Mountain-200 Black,5,14606.23
2026,8,United States,Mountain-200 Silver,7,30283.01
2026,8,United States,Mountain-400-W Silver,1,1747.98
2026,8,United States,Mountain-500 Black,0,918.06
2026,8,United States,Mountain-500 Silver,0,622.85
2026,8,United States,Road-150 Red,16,58812.25
2026,8,United States,Road-250 Black,1,11338.89
2026,8,United States,Road-250 Red,0,4845.75
2026,8,United States,Road-550-W Yellow,4,7993.29
2026,8,United States,Road-650 Black,0,1508.31
2026,8,United States,Road-650 Red,0,3114.27
2026,8,United States,Road-750 Black,0,1065.32
2026,9,Australia,Mountain-100 Black,4,15580.10
2026,9,Australia,Mountain-100 Silver,0,3208.33
2026,9,Australia,Mountain-200 Black,12,33420.98
2026,9,Australia,Mountain-200 Silver,17,36193.16
2026,9,Australia,Mountain-400-W Silver,5,6354.98
2026,9,Australia,Mountain-500 Silver,1,1958.70
2026,9,Australia,Road-150 Red,12,51475.53
2026,9,Australia,Road-250 Black,4,10898.96
2026,9,Australia,Road-250 Red,0,4609.38
2026,9,Australia,Road-350-W Yellow,17,28022.65
2026,9,Australia,Road-550-W Yellow,10,16815.99
2026,9,Australia,Road-650 Black,0,768.61
2026,9,Australia,Road-750 Black,3,2528.97
2026,9,Canada,Mountain-200 Black,4,13717.85
2026,9,Canada,Mountain-200 Silver,0,2792.27
2026,9,Canada,Mountain-400-W Silver,0,915.33
2026,9,Canada,Road-150 Red,0,4259.88
2026,9,Canada,Road-250 Red,0,2747.50
2026,9,France,Mountain-100 Black,0,3656.50
2026,9,France,Mountain-100 Silver,0,2783.98
2026,9,France,Mountain-200 Silver,1,6074.94
2026,9,France,Mountain-500 Silver,1,609.18
2026,9,France,Road-150 Red,4,14650.24
2026,9,France,Road-250 Black,0,1768.31
2026,9,France,Road-250 Red,5,12211.73
2026,9,France,Road-350-W Yellow,0,1715.35
2026,9,France,Road-550-W Yellow,6,6186.85
2026,9,France,Road-650 Black,2,1571.47
2026,9,Germany,Mountain-200 Black,3,15638.44
2026,9,Germany,Mountain-200 Silver,4,11273.08
2026,9,Germany,Mountain-500 Silver,1,590.70
2026,9,Germany,Road-150 Red,1,11745.19
2026,9,Germany,Road-250 Black,1,10159.64
2026,9,Germany,Road-250 Red,4,7946.76
2026,9,Germany,Road-350-W Yellow,4,7264.18
2026,9,Germany,Road-550-W Yellow,3,4353.87
2026,9,Germany,Road-650 Red,0,619.91
2026,9,United Kingdom,Mountain-200 Black,3,13069.42
2026,9,United Kingdom,Mountain-200 Silver,0,5200.43
2026,9,United Kingdom,Mountain-400-W Silver,1,1705.69
2026,9,United Kingdom,Road-150 Red,1,16236.05
2026,9,United Kingdom,Road-250 Red,0,2465.22
2026,9,United Kingdom,Road-350-W Yellow,6,11932.16
2026,9,United Kingdom,Road-550-W Yellow,1,5699.68
2026,9,United Kingdom,Road-650 Red,0,788.14
2026,9,United Kingdom,Road-750 Black,4,4724.03
2026,9,United States,Mountain-100 Black,0,3091.93
2026,9,United States,Mountain-200 Black,6,15664.32
2026,9,United States,Mountain-200 Silver,11,27363.51
2026,9,United States,Mountain-400-W Silver,0,1497.71
2026,9,United States,Road-150 Red,11,51521.53
2026,9,United States,Road-250 Black,0,2688.13
2026,9,United States,Road-350-W Yellow,0,1569.60
2026,9,United States,Road-550-W Yellow,6,6995.34
2026,9,United States,Road-650 Black,3,2861.58
2026,9,United States,Road-650 Red,4,3340.38
2026,9,United States,Road-750 Black,7,5528.97
2026,10,Australia,Mountain-100 Black,0,3019.91
2026,10,Australia,Mountain-100 Silver,1,9889.32
2026,10,Australia,Mountain-200 Black,18,39972.16
2026,10,Australia,Mountain-200 Silver,11,21833.42
2026,10,Australia,Mountain-400-W Silver,16,10555.92
2026,10,Australia,Mountain-500 Black,0,480.18
2026,10,Australia,Mountain-500 Silver,1,1065.30
2026,10,Australia,Road-150 Red,13,42794.35
2026,10,Australia,Road-250 Black,5,10104.99
2026,10,Australia,Road-250 Red,0,4557.42
2026,10,Australia,Road-350-W Yellow,6,9884.60
2026,10,Australia,Road-550-W Yellow,9,13595.13
2026,10,Australia,Road-650 Black,0,3018.73
2026,10,Australia,Road-650 Red,0,2728.97
2026,10,Australia,Road-750 Black,9,5134.12
2026,10,Canada,Mountain-200 Black,0,4691.73
2026,10,Canada,Mountain-200 Silver,1,9523.26
2026,10,Canada,Mountain-400-W Silver,0,960.37
2026,10,Canada,Mountain-500 Black,0,1255.20
2026,10,Canada,Road-150 Red,2,12303.82
2026,10,Canada,Road-250 Red,1,5670.19
2026,10,Canada,Road-550-W Yellow,1,2547.03
2026,10,Canada,Road-650 Red,0,871.71
2026,10,Canada,Road-750 Black,0,613.32
2026,10,France,Mountain-100 Black,0,3729.84
2026,10,France,Mountain-100 Silver,0,6682.39
2026,10,France,Mountain-200 Black,1,2563.71
2026,10,France,Mountain-200 Silver,0,4865.78
2026,10,France,Mountain-500 Silver,0,525.48
2026,10,France,Road-150 Red,0,6977.70
2026,10,France,Road-250 Black,3,11923.51
2026,10,France,Road-250 Red,6,20100.68
2026,10,France,Road-350-W Yellow,4,6849.69
2026,10,France,Road-550-W Yellow,1,1935.83
2026,10,France,Road-650 Black,1,1319.67
2026,10,France,Road-750 Black,0,1018.68
2026,10,Germany,Mountain-200 Black,2,8859.61
2026,10,Germany,Mountain-200 Silver,2,4238.16
2026,10,Germany,Mountain-400-W Silver,0,772.37
2026,10,Germany,Mountain-500 Silver,0,538.93
2026,10,Germany,Road-150 Red,0,3805.52
2026,10,Germany,Road-250 Black,2,9231.06
2026,10,Germany,Road-250 Red,0,4135.10
2026,10,Germany,Road-350-W Yellow,4,10073.95
2026,10,Germany,Road-550-W Yellow,1,5295.05
2026,10,Germany,Road-650 Black,0,1635.09
2026,10,Germany,Road-650 Red,0,791.61
2026,10,Germany,Road-750 Black,0,482.62
2026,10,United Kingdom,Mountain-200 Black,4,13481.96
2026,10,United Kingdom,Mountain-200 Silver,2,7367.62
2026,10,United Kingdom,Road-150 Red,6,25246.67
2026,10,United Kingdom,Road-250 Black,0,5864.18
2026,10,United Kingdom,Road-250 Red,1,2702.59
2026,10,United Kingdom,Road-350-W Yellow,3,11636.06
2026,10,United Kingdom,Road-650 Black,0,725.78
2026,10,United Kingdom,Road-650 Red,0,801.46
2026,10,United Kingdom,Road-750 Black,8,5233.44
2026,10,United States,Mountain-200 Black,6,16394.39
2026,10,United States,Mountain-200 Silver,11,29454.87
2026,10,United States,Mountain-400-W Silver,0,686.02
2026,10,United States,Mountain-500 Black,0,625.06
2026,10,United States,Road-150 Red,9,30195.92
2026,10,United States,Road-250 Black,3,6989.31
2026,10,United States,Road-250 Red,1,5002.97
2026,10,United States,Road-350-W Yellow,4,6440.64
2026,10,United States,Road-550-W Yellow,5,8276.97
2026,10,United States,Road-650 Black,0,748.20
2026,10,United States,Road-650 Red,0,840.12
2026,10,United States,Road-750 Black,1,935.97
2026,11,Australia,Mountain-100 Black,2,10101.23
2026,11,Australia,Mountain-100 Silver,0,2990.43
2026,11,Australia,Mountain-200 Black,19,30678.54
2026,11,Australia,Mountain-200 Silver,22,46105.66
2026,11,Australia,Mountain-400-W Silver,8,6956.91
2026,11,Australia,Mountain-500 Silver,0,1064.74
2026,11,Australia,Road-150 Red,11,45498.23
2026,11,Australia,Road-250 Black,2,6687.06
2026,11,Australia,Road-250 Red,0,2260.78
2026,11,Australia,Road-350-W Yellow,0,3449.67
2026,11,Australia,Road-550-W Yellow,4,7009.86
2026,11,Australia,Road-650 Black,3,2796.14
2026,11,Australia,Road-650 Red,4,3742.88
2026,11,Australia,Road-750 Black,25,12524.17
2026,11,Canada,Mountain-200 Black,1,10717.61
2026,11,Canada,Road-350-W Yellow,0,1823.77
2026,11,Canada,Road-650 Black,0,1012.96
2026,11,Canada,Road-750 Black,0,625.94
2026,11,France,Mountain-200 Black,1,8689.88
2026,11,France,Mountain-200 Silver,0,2753.58
2026,11,France,Mountain-400-W Silver,0,821.80
2026,11,France,Road-150 Red,3,14820.55
2026,11,France,Road-250 Black,7,21663.53
2026,11,France,Road-250 Red,2,4432.73
2026,11,France,Road-550-W Yellow,6,9354.61
2026,11,France,Road-650 Black,0,2325.50
2026,11,France,Road-750 Black,1,944.63
2026,11,Germany,Mountain-200 Black,3,8274.89
2026,11,Germany,Mountain-200 Silver,4,13730.89
2026,11,Germany,Mountain-400-W Silver,1,643.29
2026,11,Germany,Road-150 Red,2,9829.39
2026,11,Germany,Road-250 Black,1,4368.98
2026,11,Germany,Road-250 Red,0,2943.89
2026,11,Germany,Road-350-W Yellow,9,19376.30
2026,11,Germany,Road-550-W Yellow,3,4271.22
2026,11,Germany,Road-650 Black,0,793.54
2026,11,Germany,Road-750 Black,6,3827.68
2026,11,United Kingdom,Mountain-200 Black,1,5210.67
